train_loss,train_recon_loss,train_kl_loss,val_loss,val_recon_loss,val_kl_loss
45.80839042663574,28.1104719543457,88.48958908081055,61.99593294583834,19.552104509793796,212.21913733849158
45.37562431335449,27.617199363708497,88.7921221923828,63.995075519268326,19.119665292593147,224.3770493727464
44.989873809814455,27.177714233398437,89.06079498291015,63.57946043748122,19.279458559476414,221.50000939002405
44.530030517578126,26.78518424987793,88.72422897338868,61.475416036752556,18.763869065504807,213.55772752028244
44.09282745361328,26.440458946228027,88.26184020996094,63.067428882305435,18.603486427894005,222.31971153846155
43.61783218383789,25.84751319885254,88.8515933227539,62.050221076378456,18.582255143385666,217.33982731745795
43.41520347595215,25.61323616027832,89.00983428955078,62.498270768385666,18.408365689791164,220.44952040452225
43.20844871520996,25.334927291870116,89.36760482788085,62.20304195697491,17.203548358036922,224.9974646935096
42.66210746765137,24.870054054260255,88.96026565551757,61.91594989483173,16.865745030916653,225.2510211651142
42.261825714111325,24.48188732147217,88.89968887329101,61.83283879206731,16.76837319594163,225.32232431265024
41.728608016967776,23.849460830688475,89.39573486328125,61.63377468402569,16.88377262995793,223.75000704251804
41.478668975830075,23.690766410827635,88.93951202392579,60.247496384840744,16.529422686650204,218.59036607008713
41.00212074279785,23.175144500732422,89.1348794555664,61.04114239032452,15.377827130831205,228.31656822791467
40.61396537780762,22.87184658050537,88.71059371948242,61.25729017991286,15.964811911949745,226.46238708496094
40.35980690002442,22.650799217224122,88.5450358581543,59.181705474853516,14.965325722327599,221.08189274714545
40.06087036132813,22.307637023925782,88.76616409301758,60.16939955491286,15.09452827160175,225.37435208834134
39.70354507446289,21.90419189453125,88.99676315307617,58.94586651141827,14.679614800673265,221.33125539926382
39.30172607421875,21.525479240417482,88.88123260498047,57.81923470130334,14.139070877662071,218.40081200232873
38.942609252929685,21.212548866271973,88.65030029296875,58.052774282602165,13.971492033738356,220.40640845665564
38.67978698730469,21.00274513244629,88.38520721435548,58.17665393535908,13.678210698641264,222.4922121488131
38.19248733520508,20.634281997680663,87.79102447509766,57.89591627854567,13.273674157949594,223.1112060546875
37.9799087524414,20.340770454406737,88.19568923950196,58.26303511399489,12.901119598975548,226.809573833759
37.61359954833984,19.998786010742187,88.07406524658204,57.13308481069711,13.257023004385141,219.38030418982873
37.42107109069824,19.78426040649414,88.18405197143555,56.55649038461539,13.08704192821796,217.3472419151893
36.98392776489258,19.454983673095704,87.64471862792969,56.087324582613434,12.856525421142578,216.15399404672476
36.83032432556152,19.37360492706299,87.28359466552735,57.173076336200424,12.153239030104418,225.09918565016525
36.43915420532227,18.96383243560791,87.37660598754883,56.04534119826097,12.11339231637808,219.65973604642429
36.209304885864256,18.82736536026001,86.9096957397461,56.62511414747972,11.561591515174278,225.31760934682993
35.89062393188477,18.4858736038208,87.0237498474121,56.469697805551384,11.545138138991137,224.62279334435095
35.77236312866211,18.316529788970946,87.27916549682617,56.495182037353516,10.856590711153471,228.19295208270734
35.45592681884766,18.140570468902588,86.57678024291992,56.93603926438551,10.585887395418608,231.7507523756761
35.31053504943848,17.87555736541748,87.17488571166992,56.58728526188777,11.052932079021748,227.67176466721756
35.13458488464355,17.713050765991213,87.10766967773438,56.72146958571214,10.917143014761118,229.0216310941256
34.828103637695314,17.370882472991944,87.2861050415039,55.79471998948317,10.546207061180702,226.24255957970252
34.59889770507812,17.21919752120972,86.89850036621094,55.337364196777344,10.345843608562763,224.95759934645432
34.34409057617187,16.997087802886963,86.73501159667968,54.97480891301082,10.276845711928148,223.48981299767127
34.13599502563476,16.825473022460937,86.5526075744629,54.65879352276142,9.916437442486103,223.71177908090445
33.880865783691405,16.551560249328613,86.64652526855468,54.85264205932617,9.722805976867676,225.649173443134
33.65344161987305,16.318897914886474,86.67271820068359,54.564059037428635,9.304396042456993,226.29831049992487
33.461610641479496,16.191792125701905,86.34908905029297,54.50697091909555,9.349917558523325,225.78526071401743
33.203614196777345,15.933114147186279,86.35249801635742,54.28252997765174,9.037508744459887,226.225101177509
32.953941078186034,15.75768669128418,85.98126861572266,54.82573582575871,9.041374353262094,228.9218010535607
32.74067371368408,15.543912353515625,85.98380477905273,54.380286290095405,8.85302000779372,227.63632554274338
32.66177719116211,15.440451927185059,86.10662399291992,55.022310110238884,8.897192661578838,230.62558100773737
32.453369026184085,15.239087619781493,86.0714047241211,53.755584716796875,8.776194352370043,224.8969480074369
32.29666248321533,15.196991291046142,85.49835525512695,53.91037955650916,8.628095223353458,226.41141686072717
32.11352619171143,15.005544528961181,85.53990783691407,53.041561126708984,8.355057349571815,223.43251272348257
31.903391036987305,14.766788330078125,85.6830111694336,53.63103485107422,8.541906907008244,225.44563528207632
31.734864273071288,14.595772495269776,85.69545654296876,54.101922255295975,8.348370258624737,228.76775888296274
31.56729331970215,14.424187297821044,85.71552810668945,52.572401193472054,8.089094712184025,222.4165285550631
31.32512722015381,14.284024257659912,85.20551406860352,52.771088526799126,8.027602269099308,223.71742600661057
31.17206256866455,14.154414920806884,85.08823623657227,52.955186990591194,8.026849489945631,224.64168372521033
30.981964302062988,13.995026779174804,84.9346856689453,53.28077727097731,7.652039307814378,228.14369084284857
30.911955528259277,13.8308717918396,85.40541595458984,52.60825553307166,7.534393053788405,225.3693084716797
30.66820369720459,13.700707855224609,84.8374772644043,52.501737741323616,7.479786396026611,225.10975177471454
30.577969970703126,13.622039394378662,84.77965026855469,52.16498066828801,7.34755354661208,224.08713120680588
30.480425186157227,13.498090114593506,84.91167434692383,52.87982940673828,7.5992021927466755,226.40313485952524
30.27636734008789,13.3145387840271,84.809140625,52.00032160832332,7.371969333061805,223.14175884540265
30.075370025634765,13.121133136749268,84.77118301391602,51.566539177527794,6.932683761303242,223.16927513709436
29.917643852233887,13.049537391662598,84.34052947998048,52.182777698223404,7.106719383826623,225.38028540978064
29.743010215759277,12.876079158782959,84.33465454101562,51.498918973482574,6.9014811515808105,222.9871861384465
29.750999412536622,12.900630569458007,84.25184219360352,51.85354584913988,6.9274264849149265,224.6305917593149
29.432177810668946,12.572016086578369,84.30080749511718,51.719812833345856,6.719790165240948,225.00011033278244
29.393235321044923,12.508730773925782,84.42252120971679,51.299251556396484,6.682204063122089,223.08523794320914
29.236879234313964,12.418070316314697,84.09404281616212,51.619950808011566,6.510232118459848,225.54858985314002
29.166937713623046,12.287102355957032,84.39917526245117,51.69906469491812,6.485750051645132,226.06657174917368
