batch_size,central_calibration_absolute_error,central_mass,device,epsilon,evaluation_samples,family,fitted_concentration,fitted_local_curvature,forward_kl,heldout_nll,initial_curvature,initial_location_angle_degrees,joint_mass_calibration_absolute_error,kappa,learning_rate,location_cosine,nonfinite_count,objective,reverse_kl,seed,steps,tail_calibration_absolute_error,tail_probability,target_central_mass,target_entropy,target_local_curvature,target_tail_probability,target_theta_q50_rad,target_theta_q90_rad,target_theta_q99_rad,theta_q50_rad,theta_q90_rad,theta_q99_rad,wall_seconds
8192,0.25447800755500793,0.10569000244140625,cuda,0.05,1000000,vmf,75.75275775937726,75.75275775937726,2.4400165380730465,-27.002744487776287,100.0,10.0,0.279300007969141,100,0.03,0.9999992650188931,0,forward_kl,0.6067788817450029,0,600,0.024822000414133072,0.0,0.3601680099964142,-29.442761025849332,100.0,0.024822000414133072,0.549708316275537,0.6633494115988683,1.72007552010517,0.6205079322801654,0.7269468558262622,0.8191883655880646,4.552196027012542
8192,0.2545339912176132,0.10555399954319,cuda,0.05,1000000,vmf,75.63880769902958,75.63880769902958,2.4330358634906237,-27.013419082014565,100.0,10.0,0.2793209906667471,100,0.03,0.9999987308820337,0,forward_kl,0.6108258797871187,1,600,0.024786999449133873,0.0,0.3600879907608032,-29.446454945505195,100.0,0.024786999449133873,0.5497189093411019,0.6632394550159343,1.7188576114674594,0.6208836142890147,0.72755872016872,0.8197105880595761,4.694766716042068
8192,0.25496500730514526,0.10556399822235107,cuda,0.05,1000000,vmf,75.59372157338925,75.59372157338925,2.446800728624533,-26.99471761886347,100.0,10.0,0.27982800640165806,100,0.03,0.9999991513708841,0,forward_kl,0.6119627069424899,2,600,0.024862999096512794,0.0,0.36052900552749634,-29.441518347488,100.0,0.024862999096512794,0.5496278342390883,0.6633837010217373,1.718619975293551,0.620931516861928,0.7274227054162822,0.8198570283140416,4.630471796961501
8192,0.009465992450714111,0.3696340024471283,cuda,0.05,1000000,powerspherical,184.21839814565305,92.10919907282653,4.552489071471908,-24.890271954377422,100.0,10.0,0.03428799286484718,100,0.03,0.9999990875454318,0,reverse_kl,0.05275688310713768,0,600,0.024822000414133072,0.0,0.3601680099964142,-29.442761025849332,100.0,0.024822000414133072,0.549708316275537,0.6633494115988683,1.72007552010517,0.5460799747523858,0.6349368758754783,0.7100928120016826,3.5288955759606324
8192,0.010485023260116577,0.3705730140209198,cuda,0.05,1000000,powerspherical,184.24559876637502,92.12279938318751,4.538161436355265,-24.908293509149928,100.0,10.0,0.03527202270925045,100,0.03,0.9999991988685469,0,reverse_kl,0.05271777522250346,1,600,0.024786999449133873,0.0,0.3600879907608032,-29.446454945505195,100.0,0.024786999449133873,0.5497189093411019,0.6632394550159343,1.7188576114674594,0.5460031558667366,0.6350293197249752,0.7097447999311636,3.393088264972903
8192,0.011270999908447266,0.3718000054359436,cuda,0.05,1000000,powerspherical,184.40115189042524,92.20057594521262,4.5674460021470304,-24.87407234534097,100.0,10.0,0.03613399900496006,100,0.03,0.9999992739760539,0,reverse_kl,0.05267674145038228,2,600,0.024862999096512794,0.0,0.36052900552749634,-29.441518347488,100.0,0.024862999096512794,0.5496278342390883,0.6633837010217373,1.718619975293551,0.5455800768376516,0.6345596147040018,0.7101485715633759,3.4488012199872173
8192,0.07443699240684509,0.4346050024032593,cuda,0.05,1000000,spcauchy,0.5675189026100036,194.18963464364006,0.9106442322348204,-28.532116793614506,100.0,10.0,0.09925899282097816,100,0.03,0.9999990750700694,0,reverse_kl,0.14837831052362038,0,600,0.024822000414133072,0.0,0.3601680099964142,-29.442761025849332,100.0,0.024822000414133072,0.549708316275537,0.6633494115988683,1.72007552010517,0.5384235012126877,0.668121820343745,0.7955873944167234,2.1293818289996125
8192,0.0732400119304657,0.4333280026912689,cuda,0.05,1000000,spcauchy,0.5673099816127919,193.93073591532277,0.9060207818809234,-28.54043416362427,100.0,10.0,0.09802701137959957,100,0.03,0.9999993341267048,0,reverse_kl,0.14916039754216773,1,600,0.024786999449133873,0.0,0.3600879907608032,-29.446454945505195,100.0,0.024786999449133873,0.5497189093411019,0.6632394550159343,1.7188576114674594,0.5387446635579802,0.6687022087788814,0.797505855575052,2.1385832329979166
8192,0.07315099239349365,0.43367999792099,cuda,0.05,1000000,spcauchy,0.5674563917018932,194.11212702976977,0.9133655582994953,-28.528152789188503,100.0,10.0,0.09801399149000645,100,0.03,0.9999994004921418,0,reverse_kl,0.14773000567684202,2,600,0.024862999096512794,0.0,0.36052900552749634,-29.441518347488,100.0,0.024862999096512794,0.5496278342390883,0.6633837010217373,1.718619975293551,0.5387550482523862,0.6682314945135502,0.7960532513401738,2.127306591020897
8192,0.017291992902755737,0.3774600028991699,cuda,0.05,1000000,vmf,99.92953050099479,99.92953050099479,2.9948880104882307,-26.4478730153611,100.0,10.0,0.04211399331688881,100,0.03,0.9999993803562016,0,reverse_kl,0.05135610425008237,0,600,0.024822000414133072,0.0,0.3601680099964142,-29.442761025849332,100.0,0.024822000414133072,0.549708316275537,0.6633494115988683,1.72007552010517,0.5453200468575292,0.6382802286105685,0.7186042754744295,6.10340834397357
8192,0.019044995307922363,0.3791329860687256,cuda,0.05,1000000,vmf,99.97297331787557,99.97297331787557,2.9862778948549766,-26.460177050650213,100.0,10.0,0.043831994757056236,100,0.03,0.9999990674417186,0,reverse_kl,0.051372030068304514,1,600,0.024786999449133873,0.0,0.3600879907608032,-29.446454945505195,100.0,0.024786999449133873,0.5497189093411019,0.6632394550159343,1.7188576114674594,0.545136176025971,0.6380909066463073,0.7179417513159697,5.97254798799986
