abs_error,backward_iqr_s,backward_max_s,backward_mean_s,backward_median_s,backward_min_s,backward_std_s,batch_size,benchmark,device,dim,direct_backend_requested,direct_backend_resolved,dtype,error_message,failure_type,family,forward_iqr_s,forward_max_s,forward_mean_s,forward_median_s,forward_min_s,forward_std_s,kappa,kl_autograd_route,kl_error_threshold_exceeded,kl_iqr_s,kl_mean_s,kl_median_s,kl_std_s,loss_construction_iqr_s,loss_construction_mean_s,loss_construction_median_s,loss_construction_std_s,measure_iters,method,nan_or_inf_grad,nan_or_inf_loss,parameter_iqr_s,parameter_mean_s,parameter_median_s,parameter_std_s,peak_cuda_memory_bytes,power_exponent,quadrature_nodes,reference_source,rel_error,repeat_total_medians_s,repeats,retained_correction_terms,rho,runtime_error,sampling_iqr_s,sampling_mean_s,sampling_median_s,sampling_std_s,seed,series_k_terms,success,timeout_hit,timeout_s,total_iqr_s,total_max_s,total_mean_s,total_median_s,total_min_s,total_std_s,warmup_iters
0.0,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,0.0,,1,0,0.0,False,,,,,0,,True,False,5.0,,,,,,,1
0.0,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,0.0,,1,0,0.0,False,,,,,0,,True,False,5.0,,,,,,,1
7.725320756435394e-07,,,,,,,32,robustness,cpu,2,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,772532.0756435394,,1,,0.0,False,,,,,0,,True,False,5.0,,,,,,,1
4.276689882765604e-12,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,4.2764760447073786e-08,,1,0,0.01,False,,,,,0,,True,False,5.0,,,,,,,1
4.276689882765604e-12,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,4.2764760447073786e-08,,1,0,0.01,False,,,,,0,,True,False,5.0,,,,,,,1
0.0001772097791238323,,,,,,,32,robustness,cpu,2,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,1.7720091848719388,,1,,0.01,False,,,,,0,,True,False,5.0,,,,,,,1
9.768165304402388e-10,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,9.719242666899783e-08,,1,0,0.1,False,,,,,0,,True,False,5.0,,,,,,,1
9.768165304402388e-10,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,9.719242666899783e-08,,1,0,0.1,False,,,,,0,,True,False,5.0,,,,,,,1
0.01722926828186143,,,,,,,32,robustness,cpu,2,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,1.7142977640751091,,1,,0.1,False,,,,,0,,True,False,5.0,,,,,,,1
2.417230762774558e-09,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,3.745407735051686e-08,,1,0,0.25,False,,,,,0,,True,False,5.0,,,,,,,1
2.417230762774558e-09,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,3.745407735051686e-08,,1,0,0.25,False,,,,,0,,True,False,5.0,,,,,,,1
0.09287522491488441,,,,,,,32,robustness,cpu,2,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,1.4390665183807099,,1,,0.25,False,,,,,0,,True,False,5.0,,,,,,,1
1.37775434394527e-08,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,4.789156071503895e-08,,1,0,0.5,False,,,,,0,,True,False,5.0,,,,,,,1
1.37775434394527e-08,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,4.789156071503895e-08,,1,0,0.5,False,,,,,0,,True,False,5.0,,,,,,,1
0.22047092132873403,,,,,,,32,robustness,cpu,2,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.7663700398490688,,1,,0.5,False,,,,,0,,True,False,5.0,,,,,,,1
9.007676826655597e-10,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,1.0896226319205196e-09,,1,0,0.75,False,,,,,0,,True,False,5.0,,,,,,,1
9.007676826655597e-10,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,1.0896226319205196e-09,,1,0,0.75,False,,,,,0,,True,False,5.0,,,,,,,1
0.19251769691035903,,,,,,,32,robustness,cpu,2,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.23288095658359342,,1,,0.75,False,,,,,0,,True,False,5.0,,,,,,,1
2.4883672677944446e-07,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,1.4983564212999551e-07,,1,0,0.9,False,,,,,0,,True,False,5.0,,,,,,,1
2.4883672677944446e-07,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,1.4983564212999551e-07,,1,0,0.9,False,,,,,0,,True,False,5.0,,,,,,,1
0.09218002407476389,,,,,,,32,robustness,cpu,2,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.05550568550535057,,1,,0.9,False,,,,,0,,True,False,5.0,,,,,,,1
3.4551263716764424e-07,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,1.4842227183205858e-07,,1,0,0.95,False,,,,,0,,True,False,5.0,,,,,,,1
3.4551263716764424e-07,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,1.4842227183205858e-07,,1,0,0.95,False,,,,,0,,True,False,5.0,,,,,,,1
0.048231231971987754,,,,,,,32,robustness,cpu,2,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.020718747311890832,,1,,0.95,False,,,,,0,,True,False,5.0,,,,,,,1
1.213164408042644e-06,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,3.7571760630521464e-07,,1,0,0.98,False,,,,,0,,True,False,5.0,,,,,,,1
1.213164408042644e-06,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,3.7571760630521464e-07,,1,0,0.98,False,,,,,0,,True,False,5.0,,,,,,,1
0.019778707413594887,,,,,,,32,robustness,cpu,2,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.006125475290885602,,1,,0.98,False,,,,,0,,True,False,5.0,,,,,,,1
1.7013597615189724e-06,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,4.3434881838453016e-07,,1,0,0.99,False,,,,,0,,True,False,5.0,,,,,,,1
1.7013597615189724e-06,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,4.3434881838453016e-07,,1,0,0.99,False,,,,,0,,True,False,5.0,,,,,,,1
0.00915500258921309,,,,,,,32,robustness,cpu,2,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.0023372273441931153,,1,,0.99,False,,,,,0,,True,False,5.0,,,,,,,1
1.578535315793772e-06,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,3.425883754045044e-07,,1,0,0.995,False,,,,,0,,True,False,5.0,,,,,,,1
1.578535315793772e-06,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,3.425883754045044e-07,,1,0,0.995,False,,,,,0,,True,False,5.0,,,,,,,1
0.00789752503800134,,,,,,,32,robustness,cpu,2,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.001713994134571994,,1,,0.995,False,,,,,0,,True,False,5.0,,,,,,,1
1.9721482401813262e-05,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,3.17315188935227e-06,,1,0,0.999,False,,,,,0,,True,False,5.0,,,,,,,1
1.9721482401813262e-05,,,,,,,32,robustness,cpu,2,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,3.17315188935227e-06,,1,0,0.999,False,,,,,0,,True,False,5.0,,,,,,,1
0.08835489323317436,,,,,,,32,robustness,cpu,2,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.01421614717819527,,1,,0.999,False,,,,,0,,True,False,5.0,,,,,,,1
0.0,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,0.0,,1,0,0.0,False,,,,,0,,True,False,5.0,,,,,,,1
0.0,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,0.0,,1,1,0.0,False,,,,,0,,True,False,5.0,,,,,,,1
1.5450641512870789e-06,,,,,,,32,robustness,cpu,3,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,1545064.1512870789,,1,,0.0,False,,,,,0,,True,False,5.0,,,,,,,1
1.6718056030252254e-11,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,6.269020234413685e-08,,1,0,0.01,False,,,,,0,,True,False,5.0,,,,,,,1
1.6718056030252254e-11,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,6.269020234413685e-08,,1,1,0.01,False,,,,,0,,True,False,5.0,,,,,,,1
0.00011211131424561518,,,,,,,32,robustness,cpu,3,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.420400611315494,,1,,0.01,False,,,,,0,,True,False,5.0,,,,,,,1
9.457177929661498e-08,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,3.5322213315476087e-06,,1,0,0.1,False,,,,,0,,True,False,5.0,,,,,,,1
9.457177929661498e-08,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,3.5322213315476087e-06,,1,1,0.1,False,,,,,0,,True,False,5.0,,,,,,,1
0.010837232270906494,,,,,,,32,robustness,cpu,3,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.40476665752657776,,1,,0.1,False,,,,,0,,True,False,5.0,,,,,,,1
1.6271524261313175e-07,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,9.515015982000613e-07,,1,0,0.25,False,,,,,0,,True,False,5.0,,,,,,,1
1.6271524261313175e-07,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,9.515015982000613e-07,,1,1,0.25,False,,,,,0,,True,False,5.0,,,,,,,1
0.05658985794134308,,,,,,,32,robustness,cpu,3,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.33091761661889224,,1,,0.25,False,,,,,0,,True,False,5.0,,,,,,,1
4.958521948594807e-08,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,6.642086929122896e-08,,1,0,0.5,False,,,,,0,,True,False,5.0,,,,,,,1
4.958521948594807e-08,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,6.642086929122896e-08,,1,1,0.5,False,,,,,0,,True,False,5.0,,,,,,,1
0.11765117455113305,,,,,,,32,robustness,cpu,3,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.1575972309457038,,1,,0.5,False,,,,,0,,True,False,5.0,,,,,,,1
8.037850118824963e-08,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,3.9133059546377834e-08,,1,0,0.75,False,,,,,0,,True,False,5.0,,,,,,,1
8.037850118824963e-08,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,3.9133059546377834e-08,,1,1,0.75,False,,,,,0,,True,False,5.0,,,,,,,1
0.07363911560341574,,,,,,,32,robustness,cpu,3,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.035851923751376726,,1,,0.75,False,,,,,0,,True,False,5.0,,,,,,,1
7.577507838973929e-07,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,1.932252023386933e-07,,1,0,0.9,False,,,,,0,,True,False,5.0,,,,,,,1
7.577507838973929e-07,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,1.932252023386933e-07,,1,1,0.9,False,,,,,0,,True,False,5.0,,,,,,,1
0.020415110167776085,,,,,,,32,robustness,cpu,3,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.005205819481500402,,1,,0.9,False,,,,,0,,True,False,5.0,,,,,,,1
1.3388387820612024e-06,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,2.5087088746267085e-07,,1,0,0.95,False,,,,,0,,True,False,5.0,,,,,,,1
1.3388387820612024e-06,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,2.5087088746267085e-07,,1,1,0.95,False,,,,,0,,True,False,5.0,,,,,,,1
0.006860641359534014,,,,,,,32,robustness,cpu,3,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.0012855432704000685,,1,,0.95,False,,,,,0,,True,False,5.0,,,,,,,1
2.4316483582254023e-06,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,3.380991920353449e-07,,1,0,0.98,False,,,,,0,,True,False,5.0,,,,,,,1
2.4316483582254023e-06,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,3.380991920353449e-07,,1,1,0.98,False,,,,,0,,True,False,5.0,,,,,,,1
0.0015458586043273215,,,,,,,32,robustness,cpu,3,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.00021493796311296496,,1,,0.98,False,,,,,0,,True,False,5.0,,,,,,,1
2.432329196722094e-06,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,2.8325239499680007e-07,,1,0,0.99,False,,,,,0,,True,False,5.0,,,,,,,1
2.432329196722094e-06,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,2.8325239499680007e-07,,1,1,0.99,False,,,,,0,,True,False,5.0,,,,,,,1
0.0011287216968725033,,,,,,,32,robustness,cpu,3,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.00013144319623957447,,1,,0.99,False,,,,,0,,True,False,5.0,,,,,,,1
2.670942901517037e-06,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,2.6768122647359473e-07,,1,0,0.995,False,,,,,0,,True,False,5.0,,,,,,,1
2.670942901517037e-06,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,2.6768122647359473e-07,,1,1,0.995,False,,,,,0,,True,False,5.0,,,,,,,1
0.005952071488739108,,,,,,,32,robustness,cpu,3,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.0005965151090497905,,1,,0.995,False,,,,,0,,True,False,5.0,,,,,,,1
2.771932675038613e-05,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,2.0998197814431916e-06,,1,0,0.999,False,,,,,0,,True,False,5.0,,,,,,,1
2.771932675038613e-05,,,,,,,32,robustness,cpu,3,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,2.0998197814431916e-06,,1,1,0.999,False,,,,,0,,True,False,5.0,,,,,,,1
0.17471688669131602,,,,,,,32,robustness,cpu,3,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.013235313329588118,,1,,0.999,False,,,,,0,,True,False,5.0,,,,,,,1
0.0,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,0.0,,1,1,0.0,False,,,,,0,,True,False,5.0,,,,,,,1
0.0,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,0.0,,1,1,0.0,False,,,,,0,,True,False,5.0,,,,,,,1
3.682449460029602e-06,,,,,,,32,robustness,cpu,4,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,3682449.460029602,,1,,0.0,False,,,,,0,,True,False,5.0,,,,,,,1
8.846463275466454e-12,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,1.965815196339417e-08,,1,1,0.01,False,,,,,0,,True,False,5.0,,,,,,,1
8.846463275466454e-12,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,1.965815196339417e-08,,1,1,0.01,False,,,,,0,,True,False,5.0,,,,,,,1
8.174770325532405e-05,,,,,,,32,robustness,cpu,4,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.1816555072023264,,1,,0.01,False,,,,,0,,True,False,5.0,,,,,,,1
2.5951734650142555e-09,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,5.747764236571264e-08,,1,1,0.1,False,,,,,0,,True,False,5.0,,,,,,,1
2.5951734650142555e-09,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,5.747764236571264e-08,,1,1,0.1,False,,,,,0,,True,False,5.0,,,,,,,1
0.007869956282390012,,,,,,,32,robustness,cpu,4,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.17430300468586277,,1,,0.1,False,,,,,0,,True,False,5.0,,,,,,,1
7.649468891646194e-09,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,2.661929564837959e-08,,1,1,0.25,False,,,,,0,,True,False,5.0,,,,,,,1
7.649468891646194e-09,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,2.661929564837959e-08,,1,1,0.25,False,,,,,0,,True,False,5.0,,,,,,,1
0.04019544293503713,,,,,,,32,robustness,cpu,4,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.139875642918663,,1,,0.25,False,,,,,0,,True,False,5.0,,,,,,,1
7.113495259503111e-08,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,5.7457428969805596e-08,,1,1,0.5,False,,,,,0,,True,False,5.0,,,,,,,1
7.113495259503111e-08,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,5.7457428969805596e-08,,1,1,0.5,False,,,,,0,,True,False,5.0,,,,,,,1
0.07641177216491313,,,,,,,32,robustness,cpu,4,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.061719644302246184,,1,,0.5,False,,,,,0,,True,False,5.0,,,,,,,1
1.761116310561306e-07,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,5.2985254139606094e-08,,1,1,0.75,False,,,,,0,,True,False,5.0,,,,,,,1
1.761116310561306e-07,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,5.2985254139606094e-08,,1,1,0.75,False,,,,,0,,True,False,5.0,,,,,,,1
0.0389015051521584,,,,,,,32,robustness,cpu,4,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.011703975055704058,,1,,0.75,False,,,,,0,,True,False,5.0,,,,,,,1
4.747129995763544e-07,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,7.660128578340891e-08,,1,1,0.9,False,,,,,0,,True,False,5.0,,,,,,,1
4.747129995763544e-07,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,7.660128578340891e-08,,1,1,0.9,False,,,,,0,,True,False,5.0,,,,,,,1
0.008067128918321842,,,,,,,32,robustness,cpu,4,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.0013017390471199437,,1,,0.9,False,,,,,0,,True,False,5.0,,,,,,,1
1.0460746544538324e-06,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,1.2546684688052325e-07,,1,1,0.95,False,,,,,0,,True,False,5.0,,,,,,,1
1.0460746544538324e-06,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,1.2546684688052325e-07,,1,1,0.95,False,,,,,0,,True,False,5.0,,,,,,,1
0.00238237084272086,,,,,,,32,robustness,cpu,4,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.00028574304564557573,,1,,0.95,False,,,,,0,,True,False,5.0,,,,,,,1
3.7962772818644908e-06,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,3.411654674952544e-07,,1,1,0.98,False,,,,,0,,True,False,5.0,,,,,,,1
3.7962772818644908e-06,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,3.411654674952544e-07,,1,1,0.98,False,,,,,0,,True,False,5.0,,,,,,,1
0.0005464738032845418,,,,,,,32,robustness,cpu,4,auto,,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,4.9110741057332316e-05,,1,,0.98,False,,,,,0,,True,False,5.0,,,,,,,1
5.336394348631757e-06,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,4.0362232526206927e-07,,1,1,0.99,False,,,,,0,,True,False,5.0,,,,,,,1
5.336394348631757e-06,,,,,,,32,robustness,cpu,4,auto,vectorized,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,4.0362232526206927e-07,,1,1,0.99,False,,,,,0,,True,False,5.0,,,,,,,1
